Status Toko,Kategori Utama,Sub Kategori,Jenis Produk,Persentase Biaya,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pembungkus Kado & Kemasan, Kotak Kado,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pembungkus Kado & Kemasan, Tas Kado,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pembungkus Kado & Kemasan, Pita Kado,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pembungkus Kado & Kemasan, Kardus,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pembungkus Kado & Kemasan, Bungkus Kado Lainnya,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor,Papan Tulis & Papan Jalan,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor, Penggaris,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor, Busur Derajat & Stensil,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor, Rautan,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor, Tempat Pensil,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor, Perlengkapan Sekolah & Kantor Lainnya,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Surat-Menyurat,Amplop & Angpau,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Surat-Menyurat, Kartu Pos,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Surat-Menyurat, Materai & Perangko,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Surat-Menyurat, Surat-Menyurat Lainnya,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku & Alat Tulis Lainnya,Buku & Alat Tulis Lainnya,10,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Majalah & Koran,Bisnis,10,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Majalah & Koran, Gaya Hidup,10,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Majalah & Koran, Remaja,10,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Majalah & Koran, Majalah & Koran Lainnya,10,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan,Komik,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Buku Audio,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Buku Bacaan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan,Buku Anak-Anak,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Stiker & Buku Mewarnai,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Pertanian,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Kehutanan & Perikanan,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Kamus,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Sains & Matematika,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Kedokteran,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Pendidikan,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Seni,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Desain & Fotografi,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Hobi,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Musik,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Buku Resep & Masak,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Kesehatan,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Kebugaran & Diet,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Wisata & Turisme,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Parenting & Keluarga,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Politik,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Hukum & Ilmu Sosial,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Biografi & Memoar,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Sejarah & Budaya,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Agama & Filsafat,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Psikologi & Hubungan,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Pengembangan Diri & Karir,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Bisnis & Investasi,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Komputer & Teknologi,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Literatur Klasik,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Fantasi,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Action,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Crime & Thrillers,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan, Romansa,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,E-Book,E-Book,9,,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku Bacaan,Buku Bayi,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Buku & Majalah Lainnya,Buku & Majalah Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan,Aksesoris Hewan Peliharaan,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan,Mangkuk & Feeder,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Perlengkapan Travelling,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Kalung,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Tali,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Harness & Brangus,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Stick & Chaser,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Chew,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Tulang & Bola,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Frisbee,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Mainan Anjing & Kucing Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Mainan Hewan Peliharaan Kecil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Mainan Burung,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Mainan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Tempat Tidur & Matras,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Rumah,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Habitat & Aksesoris,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Kandang & Crate,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Scratching Pad & Post,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Kebutuhan Akuarium,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Furniture Hewan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan, Aksesoris Hewan Peliharaan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Grooming Hewan,Perawatan Rambut,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Grooming Hewan, Perawatan Mulut,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Grooming Hewan, Perawatan Kuku,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Grooming Hewan, Grooming Hewan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Litter & Toilet,Litter Box Kucing,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Litter & Toilet, Tempat Tidur & Litter Hewan Peliharaan Kecil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Litter & Toilet, Popok,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Litter & Toilet, Training Pad & Tray Anjing,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Litter & Toilet, Plastik & Sekop Kotoran,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Litter & Toilet, Litter & Toilet Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan,Makanan Anjing,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Cemilan Anjing,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Makanan Kucing,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Snack Kucing,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Makanan Hewan Peliharaan Kecil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Snack Hewan Peliharaan Kecil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Makanan Hewan Air,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Pakan Burung,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Makanan Reptil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Makanan Hewan, Makanan Hewan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan,Pakaian Hewan,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Perlengkapan Hujan,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Sepatu Boot,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Kaos Kaki & Pelindung Kaki Hewan,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Aksesoris Leher,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Kacamata,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Aksesoris Rambut,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Topi,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Pakaian & Aksesoris Hewan, Pakaian & Aksesoris Hewan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perawatan Kesehatan Hewan,Anti Kutu,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perawatan Kesehatan Hewan, Obat,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perawatan Kesehatan Hewan, Perawatan Kesehatan Hewan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Perawatan Kesehatan Hewan, Vitamin & Suplemen,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Buku & Alat Tulis,Hewan Peliharaan Lainnya,Hewan Peliharaan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik,Keyboard & Piano,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik, Alat Musik Perkusi,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik, Alat Musik Tiup,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik, Ukulele,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik, Gitar & Gitar Bass,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik, Aksesoris Musik,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik, Alat & Aksesoris Musik Lainnnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Alat & Aksesoris Musik, Alat Musik Petik Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Album Foto,Album Foto,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,"CD, DVD & Bluray","CD, DVD & Bluray","9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi,Action Figure,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Patung,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Mecha Model & Diecast,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Vehicle Model & Diecast,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Batu Akik & Alam,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Koleksi Penggemar,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Koleksi Olahraga,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Koleksi Anime & Manga,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Koin & Uang Kertas,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Koleksi, Koleksi Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games,Dadu,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Board Game & Mainan Kartu,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Mainan Sulap,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Mainan Prank,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Kubus Rubik,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Gangsing,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Kendama,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Yo-yo,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Mainan & Aksesoris Remote Control,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Mainan Kapsul,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Mainan & Games, Mainan & Games Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Perlengkapan Menjahit,Perlengkapan Menjahit,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Piringan Hitam,Piringan Hitam,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Souvenir & Hadiah,Kipas Tangan,9,,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Souvenir & Hadiah, Gantungan Kunci,9,,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Souvenir & Hadiah, Celengan,9,,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Souvenir & Hadiah, Magnet Kulkas,9,,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Souvenir & Hadiah, Souvenir Lainnya,9,,,,,,,,,,,,,,,
Shopee Mall,Hobi & Koleksi,Hobi & Koleksi Lainnya,Hobi & Koleksi Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil,Bodi,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Rangka & Bemper Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Wiper & Penyemprot Wiper Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Knalpot Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Roda,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil,Velg & Aksesoris,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Ban Mobil & Aksesoris,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Shock,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Strutbar & Suspensi Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Radiator & Sistem Pendingin Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Rantai,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Transmisi & Kopling,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Bearing Roda & Seal Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Piston Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Filter Udara,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Filter Oli,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Sistem Pengereman Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Fan Belt,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Selang & Pulley Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Kumparan Pengapian,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Busi,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Aki & Aksesoris,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Lampu Mobil,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Sistem Bahan Bakar,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Suku Cadang Mobil Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Suku Cadang Mesin Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Kelistrikan Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Suku Cadang Mobil, Pengapian Lainnya,"9,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan,Oli,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan, Aditif & Penghemat Bahan Bakar,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan, Gemuk & Pelumas,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan, Coolant,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan, Pelumas Rem,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan, Pelumas Transmisi,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan, Perawatan Kendaraan Lainnya,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Oli & Pelumas Kendaraan, Cairan Otomotif Lainnya,9,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil,Hiasan Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Antena Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Sarung Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Stiker,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Logo & Emblem Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Karpet Lumpur,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Sill Plate Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Talang Air,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Klakson & Aksesoris,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Spion & Aksesoris,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Aksesoris Plat Nomor Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Eksterior Mobil, Aksesoris Eksterior Mobil Lainnya,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil,Navigasi & AV Receiver,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Amplifier,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Speaker & Subwoofer,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Organizer & Kompartemen Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Parfum Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Karpet Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Penyangga Leher & Punggung,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Matras Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Setir & Sarung Setir Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Jok & Sarung Jok Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Holder Handphone,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Pengisi Daya USB & Bluetooth Transmitter,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Pedal & Stik Persneling,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Sunshield & Pelindung Dashboard,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Kunci Stir,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Kamera Parkir,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, HUD,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Speedometer & Gauge,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Interior Mobil, Aksesoris Interior Mobil Lainnya,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Gantungan & Sarung Kunci Kendaraan,Gantungan & Sarung Kunci Kendaraan,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perawatan Kendaraan,Sabun Cuci & Wax,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perawatan Kendaraan, Pembersih Kaca & Anti-Air,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perawatan Kendaraan, Perawatan Interior,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perawatan Kendaraan, Perawatan Ban & Velg,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perawatan Kendaraan, Poles,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perawatan Kendaraan, Coating & Sealant Mobil,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perawatan Kendaraan, Perawatan Kendaraan Lainnya,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perkakas & Perlengkapan Kendaraan,"Peralatan Uji, Diagnosa, & Servis","8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perkakas & Perlengkapan Kendaraan,Pengukur Tekanan Udara Ban,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Perkakas & Perlengkapan Kendaraan,Perkakas & Perlengkapan Kendaraan Lainnya,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Mobil,Mobil,"2,5",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Mobil Lainnya,Mobil Lainnya,"8,25",,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Olahraga & Aktivitas Outdoor,Payung,10,,,,,,,,,,,,,,,
Shopee Mall,Mobil,Aksesoris Olahraga & Aktivitas Outdoor, Pelindung Mulut & Sport Tape,10,,,,,,,,,,,,,,,
